@relation 'horse-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DD:\\savas-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {chicken,cat,horse}

@data
32,18,17,22,22,15,18,11,17,18,16,13,8,16,16,15,16,14,14,16,16,31,16,16,15,16,15,31,15,15,15,15,16,chicken
28,16,26,21,16,19,15,16,15,17,15,17,13,16,16,15,16,16,14,17,14,30,15,17,15,16,16,33,15,15,15,15,15,chicken
27,19,11,18,13,15,17,18,18,14,15,14,11,15,14,15,18,16,16,16,16,25,15,16,15,15,15,35,15,15,16,16,15,chicken
38,12,11,21,18,16,15,17,14,14,16,15,13,14,16,15,15,15,17,16,15,32,15,16,15,15,16,32,16,15,15,16,16,chicken
31,17,14,20,15,21,14,13,16,15,15,15,10,17,14,16,16,15,18,14,16,15,15,16,14,15,11,34,16,16,16,16,16,chicken
17,11,2,19,12,13,17,18,13,12,20,14,20,20,11,17,11,15,14,19,16,25,17,18,17,17,18,36,14,15,14,14,14,chicken
43,17,16,23,15,21,13,15,14,13,14,17,9,17,14,15,15,18,17,16,14,28,16,17,19,15,19,35,15,14,14,16,13,chicken
13,15,15,15,15,15,14,16,15,15,15,17,16,15,15,15,15,17,15,13,15,23,14,14,15,15,16,32,16,13,14,16,15,chicken
40,18,13,24,17,22,15,16,15,18,14,12,8,15,15,13,16,15,17,14,16,29,15,16,17,16,17,35,16,15,13,15,13,chicken
34,16,13,11,17,11,14,12,17,13,15,16,16,13,15,16,15,15,16,16,15,26,17,17,15,15,15,34,15,13,15,16,15,chicken
37,8,21,14,16,16,12,14,20,19,15,17,15,17,14,13,17,14,14,15,15,29,12,20,15,15,15,33,18,13,16,15,14,chicken
15,15,21,4,8,11,10,16,15,12,11,18,22,9,11,18,12,16,17,11,14,25,14,16,19,16,17,33,16,15,14,15,13,chicken
33,17,20,20,16,20,15,17,18,17,16,16,12,15,16,15,15,16,15,16,15,33,15,15,16,15,15,32,16,17,15,16,14,chicken
26,17,7,21,14,17,16,16,17,12,13,15,13,16,15,15,16,15,18,15,18,27,15,18,17,15,17,36,18,14,13,16,13,chicken
37,19,15,17,19,14,14,16,13,16,18,12,14,18,15,17,15,17,15,17,14,22,16,16,14,15,15,33,17,16,17,16,16,chicken
32,17,19,21,17,19,18,16,15,13,15,14,15,13,18,13,13,15,16,17,15,29,15,14,15,17,16,39,14,20,15,17,14,chicken
37,14,19,14,11,13,16,12,14,14,17,18,17,17,14,17,15,16,17,16,14,26,15,17,13,15,12,28,15,16,14,14,13,chicken
29,5,12,16,20,7,16,17,14,14,16,15,17,14,15,15,15,14,15,16,16,30,16,16,16,15,18,36,16,17,14,15,9,chicken
36,14,20,17,9,12,14,16,11,23,19,21,17,19,16,16,15,12,14,18,16,29,16,15,15,16,16,38,16,16,15,15,14,chicken
15,15,24,23,16,13,16,17,16,24,18,16,15,15,17,16,14,15,16,15,18,39,17,15,13,14,16,23,14,16,19,17,14,chicken
25,20,17,14,18,17,14,18,18,14,19,19,18,14,17,16,16,17,19,15,20,15,13,16,13,15,11,27,15,17,16,16,14,chicken
38,19,15,22,20,19,12,15,17,16,15,10,14,14,15,14,15,16,19,15,15,21,14,15,15,16,14,31,14,17,17,14,16,chicken
28,14,18,19,13,15,16,12,14,15,17,15,14,15,17,19,17,16,18,14,17,19,17,18,17,16,16,33,14,16,13,14,11,chicken
29,13,16,6,14,8,18,18,15,17,15,19,20,17,12,18,10,16,13,16,15,23,15,15,15,14,13,28,16,16,14,16,14,chicken
15,17,17,7,14,9,16,17,20,13,18,17,21,16,13,18,11,15,15,15,16,23,14,15,14,15,15,32,17,16,16,17,15,chicken
32,18,9,17,17,16,15,16,16,16,14,14,13,16,15,16,15,16,16,16,14,23,15,16,16,15,16,36,16,16,15,17,15,chicken
28,16,23,18,14,20,15,16,14,16,15,16,13,14,14,16,15,16,13,16,16,32,15,15,16,16,17,35,17,15,14,16,12,chicken
33,17,24,17,16,19,16,17,17,17,20,15,14,16,17,18,14,14,14,15,17,29,16,16,16,17,16,33,16,15,15,16,15,chicken
48,15,15,18,16,16,16,16,16,14,15,15,13,16,15,15,15,14,17,15,16,28,15,16,19,15,19,34,16,15,12,16,13,chicken
32,12,17,20,17,18,15,18,17,14,17,14,14,14,18,16,15,15,16,15,16,28,15,17,15,16,15,33,16,15,16,15,16,chicken
32,18,19,18,17,17,18,15,18,16,15,16,15,16,16,15,15,15,14,15,16,22,17,16,14,13,16,29,17,18,16,15,15,chicken
41,13,19,25,16,15,16,18,16,17,13,16,18,16,13,16,16,17,14,16,15,31,16,19,17,16,18,31,15,13,12,15,14,chicken
15,15,21,4,8,11,10,16,15,12,11,18,22,9,11,18,12,16,17,11,14,25,14,16,19,16,17,33,16,15,14,15,13,chicken
33,15,22,21,20,14,16,14,18,12,15,16,12,18,13,16,17,14,17,15,15,15,19,20,18,19,16,43,13,10,10,14,14,chicken
36,18,14,16,17,21,16,13,15,16,15,15,13,13,14,15,16,14,16,15,17,28,16,14,14,16,15,32,16,15,15,16,16,chicken
27,18,16,27,16,20,16,18,13,18,17,16,11,15,19,17,17,16,15,15,17,27,17,17,15,15,16,30,16,19,8,16,11,chicken
43,16,16,19,17,17,19,13,13,21,15,12,18,14,16,15,14,13,15,17,16,14,15,12,16,18,17,31,15,15,15,17,11,chicken
25,15,10,10,16,7,13,15,21,19,12,12,15,16,16,19,16,17,16,16,17,19,17,19,17,15,16,39,15,14,14,16,15,chicken
27,21,17,24,15,19,15,15,14,17,17,14,13,16,18,15,18,16,17,15,16,29,16,19,15,15,15,33,15,14,15,17,16,chicken
31,16,13,25,15,18,18,15,17,13,15,17,10,18,16,14,16,14,18,15,19,20,14,15,18,14,17,43,19,19,12,20,15,chicken
37,19,9,20,15,17,14,17,14,14,14,16,12,16,17,18,15,17,15,15,16,37,13,17,16,16,17,23,18,14,15,15,14,chicken
29,11,14,8,14,12,16,14,17,15,18,19,17,16,17,18,16,15,17,15,14,27,16,18,14,15,16,32,15,14,16,16,15,chicken
25,16,13,13,16,16,16,15,16,12,16,14,15,15,17,16,16,14,16,16,15,25,16,15,17,15,15,29,16,20,16,16,14,chicken
29,17,13,15,13,14,15,14,12,10,21,17,18,17,15,15,17,16,17,16,12,19,17,13,15,15,13,30,16,16,17,15,16,chicken
45,17,21,22,14,20,15,16,16,15,19,14,14,16,17,14,14,15,14,15,12,18,16,19,23,16,17,35,16,18,10,16,11,chicken
26,13,14,11,13,12,18,16,16,12,15,15,19,15,16,15,17,12,16,16,18,22,15,17,16,16,16,32,15,14,16,16,16,chicken
33,14,20,21,12,20,19,11,17,14,13,14,12,15,16,17,15,14,16,15,16,20,17,17,16,14,14,31,16,16,14,15,14,chicken
26,19,20,15,17,14,15,13,14,16,13,14,13,16,14,15,15,16,17,16,15,19,16,16,17,16,17,45,16,16,11,15,12,chicken
28,7,12,16,17,16,10,16,12,17,12,14,15,14,21,13,17,17,16,17,15,29,15,16,16,16,16,34,16,15,16,14,12,chicken
37,14,26,18,16,18,15,15,16,11,15,15,15,15,15,16,15,15,15,18,18,26,16,14,15,15,15,34,16,12,16,16,16,chicken
48,15,14,19,16,16,16,16,16,14,15,16,14,15,15,15,15,15,16,15,15,28,15,16,19,15,19,34,16,15,12,16,12,chicken
21,15,9,11,15,13,14,14,16,12,15,18,17,17,16,16,16,15,17,16,15,30,16,14,14,16,15,31,16,16,16,15,16,chicken
24,19,22,24,14,22,12,15,16,10,21,18,15,11,20,16,15,13,15,14,12,28,15,17,13,17,13,28,17,19,15,17,16,chicken
19,15,16,16,14,17,15,15,16,14,15,16,14,16,15,16,15,16,16,16,16,15,14,16,16,15,15,31,16,16,12,16,10,chicken
40,8,18,16,15,13,18,19,18,13,10,17,15,18,13,15,15,12,21,10,17,25,15,17,15,14,15,38,16,14,16,17,17,chicken
30,10,8,18,14,15,14,15,14,18,17,14,15,15,15,16,15,16,15,15,16,33,15,16,16,16,15,31,16,15,15,15,15,chicken
17,16,11,23,16,18,16,15,16,15,17,15,15,17,16,16,15,16,16,15,16,29,15,18,15,15,16,34,16,17,14,16,15,chicken
45,15,14,21,15,19,16,17,16,18,14,16,10,16,14,16,15,15,14,16,14,29,15,14,18,15,18,34,16,17,13,16,13,chicken
31,16,19,24,16,24,15,12,16,12,20,15,11,15,21,14,16,14,18,15,14,29,15,17,16,15,19,33,17,13,15,16,10,chicken
41,15,16,20,19,17,16,16,14,12,16,14,14,15,16,17,14,15,19,17,15,26,16,16,16,16,15,36,15,15,15,16,15,chicken
30,16,17,15,15,16,15,20,13,16,17,13,13,15,14,15,15,16,15,15,17,31,17,14,14,16,17,32,15,17,16,17,13,chicken
33,17,8,18,17,19,15,14,15,15,12,17,10,15,14,17,17,15,17,16,16,17,15,15,16,15,16,41,16,16,14,16,14,chicken
22,8,18,18,20,18,16,18,18,14,16,16,15,17,13,17,15,16,17,15,14,23,12,14,15,16,15,42,20,18,16,14,10,chicken
35,12,19,18,15,15,15,17,21,19,15,14,19,14,15,15,15,15,16,15,15,19,13,12,15,19,13,29,17,13,14,17,15,chicken
28,9,10,16,12,19,9,17,13,14,17,15,16,15,19,14,13,18,16,15,15,25,14,17,17,16,18,36,16,15,14,16,13,chicken
44,17,14,23,16,19,14,17,13,16,14,16,10,16,17,15,16,18,17,16,16,31,16,15,16,16,16,32,15,16,15,15,15,chicken
43,17,19,23,15,23,16,13,16,14,15,15,9,15,16,16,17,15,17,16,14,25,15,16,13,17,15,28,16,18,15,15,14,chicken
37,15,26,18,15,18,14,15,15,14,14,16,13,17,14,15,16,15,15,17,18,26,16,13,14,15,15,34,15,12,16,16,15,chicken
23,16,13,15,19,15,14,16,16,11,16,16,15,15,19,15,15,16,14,17,17,11,16,18,15,15,16,40,18,16,12,16,17,chicken
42,16,16,25,15,18,15,14,15,9,14,19,15,17,19,15,16,15,20,17,19,29,14,15,17,14,16,35,19,16,13,17,15,chicken
27,7,18,16,20,15,16,17,11,21,16,14,15,16,16,16,14,18,13,18,15,35,19,13,18,15,17,27,14,18,14,16,14,chicken
30,15,11,13,18,16,15,11,13,16,16,20,19,18,14,16,17,13,16,16,15,25,15,15,15,16,16,34,16,16,16,15,15,chicken
29,14,18,16,17,14,18,14,17,14,14,16,15,14,16,16,15,15,17,16,16,19,17,15,16,16,15,33,17,17,15,16,13,chicken
20,13,7,19,11,19,14,9,14,15,12,18,16,16,16,17,19,22,18,15,14,25,17,18,17,16,20,39,13,14,13,14,12,chicken
35,13,20,17,16,15,15,17,20,11,13,12,14,16,16,15,15,15,16,16,19,25,16,13,10,16,14,32,16,14,17,15,17,chicken
28,13,17,13,14,14,18,15,15,13,16,16,17,17,15,16,14,15,17,16,16,28,16,16,13,15,14,29,15,15,15,15,15,chicken
20,16,20,15,19,9,15,18,15,14,14,17,19,18,20,17,18,16,17,15,15,31,16,15,16,15,15,32,16,16,15,16,16,chicken
27,15,21,22,17,21,14,15,15,14,18,16,11,17,16,15,16,14,13,16,16,23,16,20,17,16,17,37,16,14,14,16,14,chicken
36,13,13,18,16,17,15,15,15,13,12,14,11,15,15,16,15,15,17,16,16,13,17,19,17,15,14,36,15,16,14,16,14,chicken
23,19,15,19,14,25,18,16,14,17,16,14,15,18,15,11,16,14,13,15,14,19,18,17,17,15,12,38,7,14,14,14,16,chicken
40,9,9,17,12,13,14,15,19,13,14,18,13,15,14,16,15,16,17,15,17,24,16,14,16,15,16,36,15,18,15,16,15,chicken
37,15,14,22,14,20,15,14,12,14,15,19,15,17,17,17,17,17,17,15,17,26,16,17,17,16,16,30,17,18,13,17,14,chicken
32,20,20,13,18,11,15,15,13,11,15,13,17,15,12,14,14,15,17,13,16,27,16,17,15,16,14,32,15,15,16,15,17,chicken
34,22,9,16,8,15,17,11,16,16,16,18,16,15,17,14,18,16,18,15,15,24,18,13,16,14,15,36,15,17,14,17,12,chicken
45,13,16,19,15,18,15,16,12,13,18,16,14,15,13,17,15,16,17,16,15,24,15,16,16,16,17,39,17,13,13,16,13,chicken
28,21,16,19,21,16,16,16,14,18,16,16,14,15,15,14,16,14,15,16,15,23,17,17,17,17,17,41,15,15,13,13,13,chicken
27,17,16,21,13,19,12,15,14,13,13,15,13,16,15,13,15,17,18,15,17,29,16,16,15,16,15,32,15,16,16,15,16,chicken
31,16,15,9,14,12,14,16,15,16,16,18,19,17,14,18,16,15,13,15,15,20,15,14,13,15,13,25,15,14,13,15,14,chicken
22,17,12,12,17,13,17,16,15,14,16,12,15,14,15,15,12,15,15,17,16,28,18,16,14,15,16,25,17,18,16,15,16,chicken
11,14,10,7,15,6,15,21,16,13,15,17,21,15,10,17,10,15,14,16,15,33,15,16,14,16,15,28,17,16,17,16,16,chicken
30,9,10,22,14,17,15,16,17,17,13,16,12,15,16,16,16,15,15,16,15,24,16,17,14,16,15,36,16,14,16,15,16,chicken
32,20,25,20,17,17,14,15,13,21,18,12,16,16,16,16,17,15,14,14,12,31,16,16,15,16,16,31,15,16,15,16,15,chicken
28,16,4,22,16,8,14,12,14,15,12,16,17,15,16,16,17,14,19,16,18,30,16,14,16,15,19,34,16,17,15,16,13,chicken
17,18,23,6,13,18,15,16,13,17,19,17,14,15,8,17,14,16,18,14,16,25,14,15,14,15,15,29,15,16,14,14,16,chicken
36,16,17,6,19,15,16,17,16,16,18,12,17,17,14,16,17,16,15,15,14,24,16,18,12,16,16,30,17,16,14,16,16,chicken
33,16,16,15,15,17,16,15,14,13,15,17,14,15,16,15,15,17,17,16,16,10,16,14,14,15,15,32,15,14,11,15,13,chicken
31,21,25,11,9,17,16,14,17,14,18,16,17,17,13,14,16,17,15,15,15,29,15,15,16,16,16,31,16,16,15,16,15,chicken
33,14,15,22,19,21,16,14,15,16,13,16,8,14,20,15,18,16,19,14,17,23,16,15,18,15,16,39,15,17,13,15,14,chicken
15,19,20,10,17,8,14,12,15,13,13,16,18,15,16,15,14,14,18,15,14,29,16,17,16,16,16,33,15,15,16,15,16,chicken
32,7,25,9,11,12,10,15,19,16,11,15,17,13,12,17,15,17,16,17,14,24,15,8,11,15,16,37,16,19,18,18,16,chicken
33,16,8,13,14,18,15,14,15,12,20,17,13,16,14,15,14,15,17,15,18,33,15,16,15,15,15,30,15,14,16,15,16,chicken
28,23,13,12,16,18,15,17,16,14,14,18,16,17,13,15,15,16,15,18,17,27,15,15,17,15,16,34,15,16,14,16,14,chicken
41,17,8,15,17,20,14,15,16,13,12,17,11,15,13,16,16,16,17,16,16,28,16,14,17,16,17,33,15,16,14,16,14,chicken
24,15,18,9,19,12,16,12,11,13,20,17,11,14,14,18,16,18,17,17,17,26,15,15,16,16,15,35,16,14,14,15,15,chicken
24,15,15,10,16,12,14,15,15,16,17,18,16,18,17,19,15,19,15,15,16,26,16,17,16,15,14,34,15,15,15,15,15,chicken
17,17,12,13,17,10,8,15,12,13,19,15,21,14,16,14,17,19,16,16,16,23,16,18,16,16,15,31,15,15,15,16,15,chicken
46,15,15,19,17,19,17,18,16,14,17,13,12,13,14,16,14,14,15,15,15,27,15,15,18,16,19,35,16,16,13,15,12,chicken
33,16,19,17,16,20,15,14,17,17,14,13,13,19,16,17,15,12,15,17,17,20,14,13,15,16,13,39,17,20,16,16,12,chicken
20,20,11,11,18,12,12,14,16,16,17,15,16,16,15,17,17,19,17,15,17,14,17,22,19,16,14,33,17,16,16,16,14,chicken
15,16,18,14,17,21,10,12,13,19,15,15,15,18,14,18,17,16,14,16,15,26,15,15,15,13,13,32,15,14,16,18,17,chicken
20,14,16,16,12,14,14,16,15,14,14,16,16,16,14,15,15,16,16,16,15,30,16,16,16,16,16,31,15,15,14,15,16,chicken
31,12,16,11,17,13,17,15,15,14,18,14,21,15,17,16,15,16,14,16,14,27,17,14,14,15,14,25,18,13,15,15,15,chicken
36,16,15,22,17,21,16,13,14,14,15,16,10,15,15,16,17,15,18,16,14,28,16,15,15,15,17,31,14,16,16,15,14,chicken
35,21,23,16,13,23,18,9,15,14,17,17,17,15,12,18,17,17,15,13,15,32,15,14,14,16,15,32,16,17,16,15,16,chicken
21,18,22,17,18,16,16,15,18,15,15,17,14,16,14,15,16,16,17,18,17,27,14,17,17,15,17,37,18,13,13,16,14,chicken
23,14,24,15,15,14,17,16,17,17,19,15,18,13,14,17,17,12,15,15,16,26,15,16,16,16,14,29,16,16,15,16,16,chicken
15,15,22,23,15,19,15,16,13,18,16,19,13,15,18,15,15,13,11,18,15,31,16,16,15,16,15,32,16,16,15,16,16,chicken
21,12,16,9,14,8,21,17,19,12,15,17,20,14,16,16,15,12,15,15,15,18,14,14,14,16,14,33,15,16,15,16,14,chicken
39,14,10,17,17,22,19,15,18,12,14,17,13,16,14,16,18,12,19,14,16,30,16,15,16,16,17,32,15,16,16,15,15,chicken
23,15,14,13,16,6,16,16,15,14,14,15,20,15,20,15,15,15,17,15,16,25,9,14,16,22,14,32,18,13,18,11,14,chicken
48,21,21,9,17,11,15,18,17,15,15,16,21,16,14,13,16,15,14,16,14,31,18,16,14,16,15,30,13,16,17,15,15,chicken
35,13,18,24,13,20,15,14,18,16,18,16,11,14,18,15,15,17,16,15,16,15,16,19,15,14,15,33,16,18,13,16,11,chicken
31,18,11,18,10,21,13,18,13,18,17,16,15,16,22,14,17,16,16,16,16,26,16,21,16,17,16,28,15,15,14,15,16,chicken
42,14,16,22,17,16,20,12,19,16,12,16,10,15,15,14,15,11,16,14,15,19,17,18,16,16,14,32,16,15,15,16,14,chicken
28,13,28,17,15,10,13,16,17,17,15,15,16,14,19,17,14,16,14,15,14,29,16,17,16,16,15,33,15,14,15,15,16,chicken
40,25,21,14,14,7,17,15,18,12,15,15,15,16,15,10,16,11,15,15,14,30,15,15,15,17,15,31,16,15,15,15,16,chicken
32,17,17,14,16,16,13,16,15,15,16,14,16,14,16,15,14,17,17,14,15,10,14,16,14,15,14,30,16,14,13,17,13,chicken
44,16,19,20,18,17,18,14,15,14,15,14,11,14,15,13,15,12,17,15,17,21,19,17,15,17,14,31,15,15,15,16,15,chicken
36,18,17,6,15,10,19,21,13,17,18,14,18,15,13,15,13,14,13,16,16,42,15,19,17,16,17,25,15,16,14,15,15,chicken
35,14,18,11,15,13,19,18,16,17,15,13,18,15,16,16,16,16,15,15,15,31,15,15,15,16,15,32,16,15,17,16,16,chicken
27,15,16,12,16,15,20,16,11,15,15,16,16,15,18,15,17,19,16,16,15,22,16,12,14,13,13,40,15,20,16,19,16,chicken
42,14,15,14,15,15,16,14,15,12,12,14,13,15,15,15,15,15,16,16,15,15,16,21,18,16,14,35,16,17,12,16,15,chicken
29,24,22,16,18,9,16,8,17,20,14,16,15,17,16,16,15,17,14,18,16,24,15,17,18,17,16,36,16,15,14,15,14,chicken
25,15,15,9,17,11,17,15,15,16,16,14,15,15,14,18,17,15,15,16,16,25,16,16,12,16,15,36,16,15,18,15,16,chicken
38,22,26,13,16,15,15,16,18,14,15,15,12,15,16,17,14,18,17,16,15,22,14,12,15,17,16,37,16,17,15,14,15,chicken
39,15,16,17,15,20,18,15,18,15,17,15,14,14,15,15,16,16,17,17,14,36,15,17,14,15,15,26,16,15,16,16,16,chicken
32,17,17,7,7,14,19,18,18,12,17,16,18,14,14,17,14,10,15,14,16,27,14,17,15,16,15,32,17,17,15,15,15,chicken
23,20,15,15,17,16,11,12,15,14,17,15,16,16,13,16,15,16,15,15,15,30,16,18,16,14,18,38,17,13,12,18,10,chicken
39,17,16,15,14,16,17,16,16,13,17,16,15,15,14,13,14,16,15,15,13,23,15,16,14,16,15,35,16,17,17,16,16,chicken
37,18,14,20,16,19,13,14,14,15,15,15,12,15,17,16,16,18,18,15,17,19,16,15,14,15,14,26,15,16,16,14,15,chicken
29,10,7,16,20,12,16,17,20,18,16,16,15,14,14,16,17,16,14,15,16,33,17,20,18,18,16,32,13,12,14,14,15,chicken
33,17,18,15,15,16,17,18,15,15,14,14,14,12,17,16,14,15,15,17,14,15,14,12,13,19,12,29,16,14,15,16,16,chicken
33,7,13,14,12,13,18,15,16,15,14,17,14,19,15,14,16,15,17,13,16,17,11,19,11,18,15,40,17,13,19,16,16,chicken
25,17,13,12,11,10,14,13,13,15,18,16,13,16,14,17,15,16,14,17,15,21,16,23,19,17,15,32,16,15,15,15,16,chicken
25,17,10,17,16,10,13,10,20,11,10,19,15,15,12,17,17,18,17,16,17,21,17,16,15,14,16,38,15,19,13,17,17,chicken
33,13,16,19,16,19,19,14,17,13,14,15,11,13,16,16,16,13,18,15,16,24,15,14,14,17,15,19,16,14,13,15,12,chicken
15,21,17,6,11,11,16,10,16,17,19,17,18,16,14,15,17,17,16,14,17,29,15,16,16,15,15,30,15,14,15,15,14,chicken
30,15,23,15,12,14,15,17,12,15,15,18,18,17,16,14,16,18,17,18,18,24,15,16,13,15,15,33,16,17,16,16,16,chicken
39,13,15,25,14,14,13,13,20,16,10,18,15,17,18,16,15,19,20,14,17,22,17,21,14,16,16,34,14,13,15,15,14,chicken
26,15,22,15,17,10,11,15,15,14,16,16,14,13,15,15,15,17,16,16,14,23,19,16,16,17,17,36,13,16,15,14,14,chicken
29,3,14,17,16,16,15,17,14,14,14,16,15,17,16,16,15,18,17,14,15,22,12,16,15,15,18,38,15,17,15,16,9,chicken
31,17,15,13,15,12,15,16,16,14,15,16,20,16,12,14,13,17,16,15,16,21,17,19,13,15,13,28,16,17,14,14,15,chicken
30,15,16,18,15,20,17,15,16,15,18,17,14,16,18,15,16,14,16,16,16,29,15,16,15,15,16,33,16,16,16,16,15,chicken
24,17,7,8,15,10,14,16,14,15,16,15,19,16,14,15,15,16,15,16,15,24,16,16,15,16,15,34,15,13,15,15,16,chicken
32,10,14,20,12,21,20,16,14,18,18,15,12,17,14,14,16,14,14,16,16,15,15,17,16,15,14,33,20,20,17,19,14,chicken
18,17,18,9,18,10,15,17,18,16,19,17,22,15,15,16,13,15,16,16,17,43,15,15,18,15,18,25,16,16,14,16,14,chicken
34,13,16,23,18,14,17,18,16,17,17,14,13,17,16,13,16,14,13,16,16,33,16,18,15,16,16,32,16,16,15,16,15,chicken
34,20,20,23,14,21,12,14,13,11,14,17,9,15,14,17,16,19,18,14,15,29,16,16,16,16,15,32,15,15,15,16,16,chicken
41,19,11,14,11,14,21,19,19,15,13,14,12,13,19,17,19,17,16,16,14,29,15,16,18,15,16,35,16,15,13,16,15,chicken
26,18,10,11,20,8,12,12,14,20,15,12,15,14,14,14,21,15,17,14,15,23,14,24,16,15,16,39,17,7,14,16,15,chicken
43,20,13,18,19,15,16,13,17,13,17,17,14,16,17,15,15,16,18,16,16,33,15,15,14,16,14,30,15,16,16,15,16,chicken
24,12,11,19,14,16,17,19,14,14,16,12,16,17,14,17,14,17,17,14,14,28,14,16,19,17,16,38,17,16,11,14,14,chicken
22,10,13,4,11,14,15,14,21,19,5,18,15,12,16,18,15,17,16,15,15,32,16,15,14,16,15,31,15,16,16,16,16,chicken
28,12,11,19,18,18,16,15,18,15,16,15,13,15,16,14,16,16,17,16,15,25,14,16,15,16,16,37,16,15,16,15,16,chicken
33,14,14,20,14,12,14,14,14,16,15,16,15,17,15,16,15,18,16,16,14,27,16,15,16,16,17,36,17,18,17,17,15,chicken
17,14,17,16,14,16,15,14,15,11,16,16,12,17,15,16,15,17,19,15,16,30,16,15,17,16,18,32,15,17,14,15,13,chicken
39,11,19,19,16,19,17,15,18,18,14,14,15,13,13,14,16,17,14,17,15,28,18,12,12,16,13,30,15,14,16,15,17,chicken
26,20,19,18,13,18,13,15,15,14,13,17,12,18,15,14,14,15,16,17,16,27,17,14,15,16,16,33,15,16,16,15,15,chicken
24,18,14,17,14,13,13,15,17,14,15,15,15,18,16,16,16,17,15,12,16,20,15,14,13,17,14,29,16,15,15,16,15,chicken
38,22,17,16,15,9,14,16,15,13,16,15,19,17,14,14,13,17,15,15,16,33,16,18,13,15,13,32,14,15,17,15,17,chicken
45,16,13,23,16,19,16,17,17,18,13,14,10,15,17,14,18,14,15,14,15,28,15,14,19,16,18,35,16,17,12,15,13,chicken
17,17,20,14,16,16,14,11,15,16,15,16,17,16,16,16,17,15,16,15,14,29,16,16,16,15,17,38,16,14,14,16,8,chicken
24,19,15,16,20,17,11,17,16,13,20,14,15,14,14,19,16,18,13,13,16,26,15,15,15,16,15,30,15,15,16,15,16,chicken
37,16,13,20,14,24,18,16,18,15,18,17,8,17,14,16,16,13,14,14,17,27,14,18,16,16,16,36,18,14,15,17,14,chicken
38,17,22,23,13,21,17,17,16,14,12,16,10,16,17,15,18,18,18,17,12,29,15,17,15,16,15,32,15,14,15,15,16,chicken
39,12,8,12,14,13,15,18,15,16,15,17,18,15,17,16,16,16,16,16,15,17,17,18,16,17,13,38,16,14,16,15,16,chicken
21,17,17,9,15,16,14,17,15,14,16,18,16,16,15,14,14,15,15,14,17,26,17,17,15,14,15,37,15,14,16,16,15,chicken
25,15,14,17,17,11,15,16,19,16,14,16,18,16,16,14,15,15,15,15,18,14,16,18,14,15,18,47,16,13,16,17,14,chicken
29,17,18,15,16,11,15,15,16,14,13,15,15,15,14,15,16,15,16,15,16,25,15,18,15,15,16,26,15,16,15,16,15,chicken
38,15,15,15,16,13,18,13,18,14,16,15,17,16,17,16,16,15,17,16,15,17,15,18,16,14,14,28,15,15,16,15,14,chicken
29,18,24,11,16,15,13,17,18,15,16,16,19,16,14,15,15,16,16,15,16,26,15,17,14,17,16,35,16,15,16,16,16,chicken
16,15,18,15,15,16,17,16,15,15,16,16,15,16,15,15,14,16,15,16,14,17,16,15,18,16,17,42,14,16,12,15,13,chicken
26,8,16,7,11,10,12,7,18,14,10,15,17,15,12,16,17,19,11,17,14,21,18,17,19,14,16,37,12,13,15,16,12,chicken
28,16,20,9,13,7,16,17,16,11,14,17,20,17,14,14,11,16,15,16,12,20,15,15,13,16,14,33,17,17,16,17,15,chicken
34,14,14,24,15,23,16,13,16,15,14,17,9,16,18,15,18,15,18,17,14,17,14,17,10,16,11,26,14,16,15,14,15,chicken
33,20,13,12,12,13,14,16,16,15,15,15,19,16,15,16,16,14,15,17,15,30,18,17,18,16,16,31,15,14,14,15,15,chicken
30,10,21,11,20,18,21,17,15,12,20,13,16,13,15,15,15,15,16,16,17,24,16,16,14,14,12,33,16,15,16,16,15,chicken
